fire_id,lat,lon,date,hectares,STATION_NAME,PROV_STATE_TERR_CODE,LATITUDE,LONGITUDE,ELEVATION,distance,DIRECTION_MAX_GUST,MEAN_TEMPERATURE,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_DAY,LOCAL_YEAR,HEATING_DEGREE_DAYS_FLAG,PROVINCE_CODE,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN,COOLING_DEGREE_DAYS,ID,SNOW_ON_GROUND,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,MIN_TEMPERATURE,TOTAL_SNOW,LOCAL_MONTH,SPEED_MAX_GUST,MAX_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_RAIN_FLAG,LOCAL_DATE,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS
101971,52.0213,-88.5513,2019-08-12,2.0,LANSDOWNE HOUSE A,ON,52.1145,-87.561,254.2,68.43665447968442,29.0,14.5,,,12.0,2019.0,,ON,,,0.0,6014351.2019.8.12,,,45.0,,,89.0,6014351,0.0,9.6,,8.0,41.0,19.4,,,,2019-08-12 00:00:00,,,,3.5
101972,52.0628647083,-88.7978432366,2018-07-08,43.0,LANSDOWNE HOUSE A,ON,52.1145,-87.561,254.2,84.64511960150888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101973,52.0636823594,-88.96933799059998,2018-06-26,3684.0,LANSDOWNE HOUSE A,ON,52.1145,-87.561,254.2,96.32435138054016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101974,52.3719964745,-90.2880182215,2018-07-06,4576.0,CENTRAL PATRICIA,ON,51.3,-90.09,345.0,119.89907633900884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101975,51.9850087665,-88.904331083,2018-06-26,46.0,LANSDOWNE HOUSE A,ON,52.1145,-87.561,254.2,92.92193995184512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101976,52.0398295918,-89.637594971,2018-07-14,468.0,CENTRAL PATRICIA,ON,51.3,-90.09,345.0,87.92693296042376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101977,52.1176835664,-88.96672426179998,2018-07-21,348.0,LANSDOWNE HOUSE (AUT),ON,52.1146,-87.561,253.4,95.9226527746583,,17.1,,,21.0,2018.0,,ON,,,0.0,6014353.2018.7.21,,,52.0,,,90.0,6014353,0.0,13.4,,7.0,,20.8,,,,2018-07-21 00:00:00,,,,0.9
101978,52.058330868,-89.73930655549998,2018-07-13,766.0,CENTRAL PATRICIA,ON,51.3,-90.09,345.0,87.66547452779211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101979,52.372615,-88.6298581,2017-07-31,208.0,LANSDOWNE HOUSE (AUT),ON,52.1146,-87.561,253.4,78.17456916963636,29.0,21.5,M,,31.0,2017.0,,ON,,,3.5,6014353.2017.7.31,,,,,,,6014353,0.5,16.4,,7.0,43.0,26.5,,,M,2017-07-31 00:00:00,,,,0.0
101980,52.0127304,-89.0178741,2017-08-24,96.0,LANSDOWNE HOUSE A,ON,52.1145,-87.561,254.2,100.16969532307787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101981,51.8993902,-89.23161109999998,2017-07-30,247.0,CENTRAL PATRICIA,ON,51.3,-90.09,345.0,89.14574650751013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101982,52.0200985,-89.6726751,2015-06-26,50.0,CENTRAL PATRICIA,ON,51.3,-90.09,345.0,85.03461306227999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101983,52.548801,-89.8280415,2015-06-27,185.0,BIG TROUT LAKE READAC,ON,53.4856,-89.5344,222.2,105.9362341941672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101984,52.6196975,-89.0018854,2015-06-28,107.0,BIG TROUT LAKE A,ON,53.4858,-89.533,222.5,102.57494254703948,2.0,19.7,M,,28.0,2015.0,,ON,,,1.7,6010735.2015.6.28,,,,,,,6010735,0.0,13.6,,6.0,33.0,25.7,,,M,2015-06-28 00:00:00,,,,0.0
101985,52.4873,-89.2488,2000-05-29,125.0,BIG TROUT LAKE READAC,ON,53.4856,-89.5344,222.2,112.56918455680656,29.0,12.5,M,,29.0,2000.0,,ON,,,0.0,6010739.2000.5.29,,,53.0,,,82.0,6010739,1.0,7.4,,5.0,54.0,17.6,,,M,2000-05-29 00:00:00,,,,5.5
101986,52.4131,-89.8156,2000-07-30,100.0,BIG TROUT LAKE READAC,ON,53.4856,-89.5344,222.2,120.65941572428804,30.0,21.6,M,,30.0,2000.0,,ON,,,3.6,6010739.2000.7.30,,,36.0,,,78.0,6010739,0.0,14.5,,7.0,37.0,28.7,,,M,2000-07-30 00:00:00,,,,0.0
101987,52.2314,-89.89199999999998,2003-06-18,16000.0,CENTRAL PATRICIA,ON,51.3,-90.09,345.0,104.39372453534835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101988,50.7806,-83.461,2002-08-07,187.0,SMOKY FALLS,ON,50.04,-82.1,182.9,126.73619096748816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101989,50.5661,-83.9441,2003-07-12,75.0,PAGWA A,ON,50.02,-85.16,189.0,105.51574014112536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101990,50.6478432,-81.3216628,2012-06-11,210.0,MOOSONEE UA,ON,51.16,-80.39,10.0,86.61174779684093,,27.0,,,11.0,2012.0,,ON,,10.0,9.0,6075425.2012.6.11,0.0,,,,,,6075425,10.0,21.0,0.0,6.0,,33.0,,,,2012-06-11 00:00:00,,,,0.0
101991,50.6729714,-81.3005124,2012-06-11,140.0,MOOSONEE UA,ON,51.16,-80.39,10.0,83.65423215559123,,27.0,,,11.0,2012.0,,ON,,10.0,9.0,6075425.2012.6.11,0.0,,,,,,6075425,10.0,21.0,0.0,6.0,,33.0,,,,2012-06-11 00:00:00,,,,0.0
101992,50.85301,-79.8208627,2012-06-29,2000.0,MOOSE FACTORY,ON,51.14,-80.3,8.8,46.26015090307271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101993,50.9073601,-82.9507687,2012-07-19,1700.0,SMOKY FALLS,ON,50.04,-82.1,182.9,113.6226812627492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101994,50.7541056,-81.74771819999998,2012-07-19,85.0,SMOKY FALLS,ON,50.04,-82.1,182.9,83.18614474319037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101995,50.0793508,-84.3949328,2012-09-02,100.0,PAGWA A,ON,50.02,-85.16,189.0,54.98885177493524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101996,50.9663,-88.18689999999998,2018-08-08,0.40000000596,FORT GOOD HOPE CS,ON,51.33,-87.58,,58.50893615104424,,11.8,,,8.0,2018.0,,NT,,,0.0,2201450.2018.8.8,,,90.0,,,97.0,2201450,11.6,8.6,,8.0,,15.0,,,,2018-08-08 00:00:00,,,,6.2
101997,51.1269,-88.27889999999998,2002-07-16,350.0,FORT GOOD HOPE A,ON,51.33,-87.58,,53.61666840935147,,17.5,,,16.0,2002.0,,NT,,0.0,0.0,2201400.2002.7.16,0.0,,,,,,2201400,0.0,12.2,0.0,7.0,,22.7,,,,2002-07-16 00:00:00,,,,0.5
101998,50.8519,-86.1405,2002-07-01,600.0,OGOKI POST A,ON,51.3931,-85.5404,181.0,73.27194098070903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101999,50.877,-89.82609999999998,2018-08-07,1.5,RAT RAPIDS,ON,51.12,-90.14,374.9,34.80090827989904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102000,50.2956,-89.43949999999998,2018-08-18,0.10000000149,ARMSTRONG (AUT),ON,50.17,-89.09,341.7,28.49580014868118,31.0,14.1,,,18.0,2018.0,,ON,,,0.0,6040325.2018.8.18,,,60.0,,,94.0,6040325,0.0,4.8,,8.0,33.0,23.4,,,,2018-08-18 00:00:00,,,,3.9
102001,50.5942,-88.10049999999998,2018-07-13,0.300000011921,SUMMIT CONTROL DAM,ON,50.38,-88.12,332.2,23.84289478373497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102002,50.268,-89.7876,2018-07-29,0.10000000149,SAVANT LAKE,ON,50.28,-90.21,398.7,30.02924871538788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102003,50.5337,-89.33549999999998,2019-08-13,0.10000000149,ARMSTRONG (AUT),ON,50.17,-89.09,341.7,44.00545395092331,,13.0,,,13.0,2019.0,,ON,,,0.0,6040325.2019.8.13,,,39.0,,,91.0,6040325,0.0,4.8,,8.0,,21.3,,,,2019-08-13 00:00:00,,,,5.0
102004,50.6587,-87.98959999999998,2019-08-04,2.90000009537,SUMMIT CONTROL DAM,ON,50.38,-88.12,332.2,32.31196231667405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005,50.7106245703,-89.7198506088,2018-08-06,8307.0,RAT RAPIDS,ON,51.12,-90.14,374.9,54.184586034245534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102006,50.2972615854,-89.8831232902,2018-07-28,139.0,SAVANT LAKE,ON,50.28,-90.21,398.7,23.28739928708545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102007,50.8981806,-89.4273063,2017-09-11,282.0,RAT RAPIDS,ON,51.12,-90.14,374.9,55.59429374071743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102008,50.5608189,-89.5271081,2017-09-11,214.0,ARMSTRONG (AUT),ON,50.17,-89.09,341.7,53.34951887545594,,,M,M,11.0,2017.0,M,ON,,,,6040325.2017.9.11,,E,,M,M,,6040325,,16.0,,9.0,,,M,,M,2017-09-11 00:00:00,,M,M,
102009,50.5844027,-89.6589225,2017-09-11,87.0,SAVANT LAKE,ON,50.28,-90.21,398.7,51.63216056193348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102010,50.7430905,-89.6381843,2017-08-02,181.0,RAT RAPIDS,ON,51.12,-90.14,374.9,54.67583564037573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102011,50.5721,-87.9955,2007-07-24,52.0,SUMMIT CONTROL DAM,ON,50.38,-88.12,332.2,23.091592383751436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102012,50.8508,-88.0014,2000-10-19,85.0,WABOOSE DAM,ON,50.47,-87.59,329.2,51.28878625053678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102013,50.2481,-88.0168,2003-05-25,213.6,SUMMIT CONTROL DAM,ON,50.38,-88.12,332.2,16.385053772933826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102014,50.8131,-89.77509999999998,2003-06-22,250.0,RAT RAPIDS,ON,51.12,-90.14,374.9,42.60556581735463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102015,50.7222,-93.2222,2018-07-04,2.09999990463,EAR FALLS,ON,50.38,-93.13,360.9,38.58022362947808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102016,50.1074,-93.7982,2018-08-25,0.10000000149,GRASSY NARROWS,ON,50.0827009,-93.5902003,322.0,15.079871364564385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102017,50.1444,-94.0438,2019-06-25,0.800000011921,GRASSY NARROWS,ON,50.0827009,-93.5902003,322.0,33.04306684436859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102018,48.9535,-88.3347,2018-07-15,0.10000000149,BLACK STURGEON RIVER,ON,49.04,-88.37,219.5,9.950913193032632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102019,49.5131,-88.9107,2018-08-29,0.10000000149,ABITIBI CAMP 230,ON,49.21,-89.22,457.2,40.442207579563714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102020,49.3651,-89.021,2019-08-06,0.10000000149,ABITIBI CAMP 230,ON,49.21,-89.22,457.2,22.47478491516065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102021,49.2737,-88.11889999999998,2019-07-15,0.10000000149,MACDIARMID,ON,49.26,-88.09,312.4,2.5902549361205964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102022,48.4924,-88.49819999999998,2002-06-02,2200.0,LOON LAKE CDA EPF,ON,48.38,-88.46,323.1,12.804040658062108,,12.5,,,2.0,2002.0,,SK,,0.0,0.0,4064600.2002.6.2,0.0,,,,,,4064600,0.0,3.0,0.0,6.0,,22.0,,,,2002-06-02 00:00:00,,,,5.5
102023,48.6817,-88.1479,2002-07-16,375.0,DORION TCPL 70,ON,48.49,-88.31,192.6,24.408808434353727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102024,50.1783,-80.5609,2018-07-14,0.300000011921,ABITIBI CANYON,ON,49.53,-81.34,204.2,91.13583119479442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102025,49.6376,-80.8538,2018-08-07,0.20000000298,ABITIBI CANYON,ON,49.53,-81.34,204.2,37.01338378888146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102026,49.5474,-80.30939999999998,2018-07-15,0.10000000149,ISLAND FALLS (AUT),ON,49.35,-81.23,213.0,70.03287848486748,26.0,11.9,M,,15.0,2018.0,,SK,,,0.0,4063605.2018.7.15,,,,,,,4063605,9.7,9.8,,7.0,57.0,13.9,,,M,2018-07-15 00:00:00,,,,6.1
102027,50.0019,-81.03409999999998,2018-07-31,0.300000011921,ABITIBI CANYON,ON,49.53,-81.34,204.2,56.85089291718334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102028,49.4247,-87.31019999999998,2000-10-19,100.0,OXALINE LAKE,ON,49.42,-87.34,331.3,2.216490364862753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102029,50.0635,-87.18859999999998,2001-07-23,70.0,REDMOND,ON,50.14,-87.3,326.1,11.632652419263303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102030,49.9001,-87.6335,2003-06-20,807.0,REDMOND,ON,50.14,-87.3,326.1,35.74492757887536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102031,50.0654,-87.1751,2002-08-27,1000.0,REDMOND,ON,50.14,-87.3,326.1,12.16460855100076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102032,50.2053,-90.8173,2018-08-08,0.10000000149,STURGEON RIVER,ON,50.043507,-90.511306,415.0,28.25797679074549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102033,50.3554,-90.9566,2018-08-03,0.20000000298,STURGEON RIVER,ON,50.043507,-90.511306,415.0,46.95268031749508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102034,50.1014,-90.921,2018-08-20,0.20000000298,STURGEON RIVER,ON,50.043507,-90.511306,415.0,29.920041681628017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102035,49.8832,-91.4307,2019-07-02,0.10000000149,SIOUX LOOKOUT AIRPORT,ON,50.0651,-91.542,338.1,21.722440324640825,25.0,21.0,,,2.0,2019.0,,ON,,,3.0,6037800.2019.7.2,,,39.0,,,89.0,6037800,0.8,13.2,,7.0,49.0,28.9,,,,2019-07-02 00:00:00,,,,0.0
102036,50.2354,-90.6204,2007-05-09,16702.0,STURGEON RIVER,ON,50.043507,-90.511306,415.0,22.69559991804837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102037,48.9552,-88.6049,2007-05-10,120.0,BLACK STURGEON RIVER,ON,49.04,-88.37,219.5,19.547487380411415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102038,50.2391,-90.8558,2003-05-16,51.5,STURGEON RIVER,ON,50.043507,-90.511306,415.0,32.77763063642122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102039,49.5981,-89.40089999999998,2002-05-23,625.0,ABITIBI CAMP 300,ON,49.38,-89.45,426.7,24.494177467240416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102040,49.187,-92.556,2018-08-25,0.10000000149,DRYDEN,ON,49.47,-92.5,371.9,31.708840415709112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102041,50.2522,-94.8691,2018-07-28,0.10000000149,POINTE DU BOIS,MB,50.18,-95.33,300.2,33.74151984899209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102042,48.7031,-93.0849,2018-08-15,0.10000000149,FORT FRANCES A,ON,48.39,-93.26,342.0,37.10122363835333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102043,49.8063,-94.6151,2018-05-22,0.10000000149,MINAKI,ON,49.59,-94.4,335.3,28.579394495379244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102044,49.82,-93.8123,2018-07-24,0.10000000149,GRASSY NARROWS,ON,50.0827009,-93.5902003,322.0,33.23255370828071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102045,50.1306,-94.9329,2018-05-06,0.600000023842,POINTE DU BOIS,MB,50.18,-95.33,300.2,28.801031489394397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102046,49.3421,-93.3779,2018-08-01,0.20000000298,RAWSON LAKE,ON,49.39,-93.43,358.1,6.522931594939301,,11.3,,,1.0,2018.0,,ON,,0.0,0.0,6036904.2018.8.1,0.0,,,T,,,6036904,0.0,8.5,0.0,8.0,,14.0,,,T,2018-08-01 00:00:00,,,,6.7
102047,49.7303,-95.0487,2018-04-29,0.10000000149,INGOLF,ON,49.49,-95.09,363.0,26.868452483075163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102048,48.8796,-93.4423,2018-08-18,0.10000000149,SIOUX NARROWS,ON,49.29,-93.58,410.6,46.69389385725994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102049,49.6493,-93.6559,2018-09-03,1.0,VERMILION BAY TCPL 52,ON,49.5,-93.38,385.0,25.89450535219617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102050,50.134,-94.9151,2018-05-05,0.40000000596,POINTE DU BOIS,MB,50.18,-95.33,300.2,29.97833963818297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102051,50.1909,-94.5066,2018-05-16,0.5,POINTE DU BOIS,MB,50.18,-95.33,300.2,58.60037712928986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102052,49.9354,-94.2032,2018-08-31,0.600000023842,MINAKI,ON,49.59,-94.4,335.3,40.8996856917281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102053,50.153,-94.2899,2018-08-25,1.79999995232,GRASSY NARROWS,ON,50.0827009,-93.5902003,322.0,50.4649396270242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102054,49.826,-93.6483,2018-05-12,0.10000000149,GRASSY NARROWS,ON,50.0827009,-93.5902003,322.0,28.826782964322025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102055,50.0814,-94.8281,2018-05-01,3.79999995232,POINTE DU BOIS,MB,50.18,-95.33,300.2,37.39426429127716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102056,49.4466,-92.2123,2018-06-28,0.10000000149,DRYDEN REGIONAL,ON,49.4939,-92.4439,412.7,17.531231279361172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102057,49.746,-94.5525,2018-09-09,0.10000000149,MINAKI,ON,49.59,-94.4,335.3,20.51386793192158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102058,50.1909,-94.9312,2018-05-08,0.10000000149,POINTE DU BOIS,MB,50.18,-95.33,300.2,28.40199803800611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102059,49.5522,-92.5416,2018-07-28,2.5,BARCLAY,ON,49.5,-92.49,381.3,6.892143683481731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102060,48.9178,-92.7599,2018-08-05,0.20000000298,MINE CENTRE SOUTHWEST,ON,48.46,-92.37,342.9,58.36230270996207,,21.3,,,5.0,2018.0,,ON,,0.2,3.3,6025205.2018.8.5,0.0,,,,,,6025205,0.2,15.5,0.0,8.0,,27.0,,,,2018-08-05 00:00:00,,,,0.0
102061,50.2356,-94.7235,2018-05-16,0.20000000298,POINTE DU BOIS,MB,50.18,-95.33,300.2,43.57479894787405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102062,50.1734,-94.8996,2018-04-09,0.10000000149,POINTE DU BOIS,MB,50.18,-95.33,300.2,30.639003442959744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102063,50.3749,-94.9035,2019-06-25,0.600000023842,POINTE DU BOIS,MB,50.18,-95.33,300.2,37.23542752763416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102064,49.7616,-94.1253,2019-05-06,0.300000011921,MINAKI,ON,49.59,-94.4,335.3,27.45613454762669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102065,50.1402,-94.9501,2019-06-15,6.59999990463,POINTE DU BOIS,MB,50.18,-95.33,300.2,27.404937239930703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102066,49.7503,-94.8886,2019-05-18,0.20000000298,INGOLF,ON,49.49,-95.09,363.0,32.3563588930996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102067,48.9713,-93.8228,2019-06-30,0.300000011921,SIOUX NARROWS,ON,49.23,-94.04,342.9,32.8051752486634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102068,49.3076,-92.6738,2019-06-23,0.10000000149,DRYDEN REGIONAL,ON,49.47,-92.5,371.9,21.99384343693814,13.0,19.3,,,23.0,2019.0,,ON,,,1.3,6032125.2019.6.23,,,56.0,,,89.0,6032125,0.0,15.7,,6.0,35.0,22.8,,,,2019-06-23 00:00:00,,,,0.0
102069,49.6172,-95.0626,2019-06-02,0.20000000298,INGOLF,ON,49.49,-95.09,363.0,14.272463898485157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102070,50.1278,-94.9417,2019-05-07,1.70000004768,POINTE DU BOIS,MB,50.18,-95.33,300.2,28.24926372729316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102071,49.74,-95.0336,2019-04-27,0.10000000149,INGOLF,ON,49.49,-95.09,363.0,28.076493708717827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102072,48.9225,-93.0675,2019-07-25,0.10000000149,SIOUX NARROWS,ON,49.29,-93.58,410.6,55.297722078428485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102073,49.8854,-94.5486,2019-05-20,0.300000011921,MINAKI,ON,49.59,-94.4,335.3,34.517617458380535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102074,49.7286,-94.2528,2019-04-23,0.899999976158,MINAKI,ON,49.59,-94.4,335.3,18.690695944225087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102075,49.3436,-94.4984,2019-06-30,1.79999995232,ROYAL ISLAND (AUT),ON,49.2807,-94.4547,329.0,7.673324745394565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102076,49.6811,-94.3295,2019-05-05,0.10000000149,MINAKI,ON,49.59,-94.4,335.3,11.32384206392848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102077,50.1386,-94.8857,2019-05-20,0.899999976158,POINTE DU BOIS,MB,50.18,-95.33,300.2,31.963767220867563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102078,48.9912297884,-93.8531588078,2019-05-11,46.0,SIOUX NARROWS,ON,49.23,-94.04,342.9,29.811773985837167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102079,50.1515568662,-94.9262725434,2019-04-18,91.0,POINTE DU BOIS,MB,50.18,-95.33,300.2,28.91188432690057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102080,50.1720066406,-94.8939736303,2018-04-19,103.0,POINTE DU BOIS,MB,50.18,-95.33,300.2,31.043797049413616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102081,49.0210967,-92.9209377,2017-10-20,168.0,EAGLE RIVER,ON,49.49,-93.13,350.0,54.268316298750165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102082,50.1747769,-94.9129793,2017-03-27,94.0,POINTE DU BOIS,MB,50.18,-95.33,300.2,29.68331102327574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102083,49.6833663,-95.0732599,2015-05-23,187.0,INGOLF,ON,49.49,-95.09,363.0,21.52166798657036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102084,50.1690738,-94.8721102,2015-03-23,113.0,POINTE DU BOIS,MB,50.18,-95.33,300.2,32.6106675873465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102085,50.2519094,-94.937975,2015-04-15,260.0,POINTE DU BOIS,MB,50.18,-95.33,300.2,28.998985112543995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102086,49.8146,-93.6338,2007-04-29,42.0,GRASSY NARROWS,ON,50.0827009,-93.5902003,322.0,29.95541934577896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102087,49.4404,-93.6469,2007-08-02,164.8,RAWSON LAKE (AUT),ON,49.3951001,-93.4358002,435.0,16.06948315679084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102088,49.8189,-93.6741,2000-05-03,63.0,GRASSY NARROWS,ON,50.0827009,-93.5902003,322.0,29.92243632537686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102089,49.852,-94.7875,2003-08-17,471.0,MINAKI,ON,49.59,-94.4,335.3,40.282649730096544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102090,50.0765,-82.9419,2013-07-04,25.0,SMOKY FALLS,ON,50.04,-82.1,182.9,60.2003679468114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102091,49.3945,-82.3195,2013-05-05,10.0,KAPUSKASING A,ON,49.245,-82.2803,226.5,16.85411315641787,0.0,8.7,,,5.0,2013.0,,ON,M,0.0,0.0,6073975.2013.5.5,0.0,,,,,,6073975,0.0,-0.8,0.0,5.0,0.0,18.2,,T,,2013-05-05 00:00:00,M,,,9.3
102092,49.7912,-84.49389999999998,2014-06-22,1.0,NAGAGAMI (AUT),ON,49.46,-84.31,243.8,39.11294467174298,19.0,16.8,M,,22.0,2014.0,,ON,,,0.0,6075543.2014.6.22,,,,,,,6075543,0.0,5.5,,6.0,37.0,28.0,,,M,2014-06-22 00:00:00,,,,1.2
102093,49.4058,-82.49349999999998,2013-05-07,1.0,KAPUSKASING A,ON,49.245,-82.2803,226.5,23.616440453308563,0.0,14.6,,,7.0,2013.0,,ON,M,0.0,0.0,6073975.2013.5.7,0.0,,,,,,6073975,0.0,4.0,0.0,5.0,0.0,25.1,,,,2013-05-07 00:00:00,M,,,3.4
102094,48.9707,-83.88849999999998,2013-06-08,0.10000000149,OBA,ON,49.04,-84.06,331.0,14.683318010664037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102095,48.7347,-83.5262,2013-05-27,1.89999997616,OBA,ON,49.04,-84.06,331.0,51.69457770354695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
