fire_id,lat,lon,date,hectares,STATION_NAME,PROV_STATE_TERR_CODE,LATITUDE,LONGITUDE,ELEVATION,distance,PROVINCE_CODE,HEATING_DEGREE_DAYS,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,LOCAL_DAY,LOCAL_MONTH,ID,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE,SPEED_MAX_GUST,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_YEAR,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND,CLIMATE_IDENTIFIER
5705,49.9667,-123.1667,2004-07-26,0.009,CALLAGHAN VALLEY BIATHLON HIGH LEVEL,BC,50.0032,-123.0707009,882.7,7.968833470760397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5706,50.3648,-122.6793,2004-08-14,2.9,PEMBERTON WOLVERINE CR,BC,50.3,-122.59,271.0,9.590548996530694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5707,50.2408,-122.5758,2004-08-16,0.2,PEMBERTON MEADOWS,BC,50.27,-122.56,222.5,3.433550610906515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5708,50.4508,-123.1707,2004-08-14,2.5,MEAGER CREEK,BC,50.38,-123.24,430.1,9.272568190260396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5709,50.4487,-123.1727,2004-08-14,1.0,MEAGER CREEK,BC,50.38,-123.24,430.1,8.999671126954558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5710,50.4693,-123.1682,2004-08-14,1.0,MEAGER CREEK,BC,50.38,-123.24,430.1,11.149638062275292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5711,50.4562,-123.1663,2004-08-14,0.1,MEAGER CREEK,BC,50.38,-123.24,430.1,9.94659720749427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5712,50.5752,-123.109,2004-08-16,4.5,MEAGER CREEK,BC,50.38,-123.24,430.1,23.587035464803957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5713,50.3547,-122.9127,2004-08-17,0.009,MEAGER CREEK,BC,50.38,-123.24,430.1,23.369585638323134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5714,50.3657,-122.9207,2004-08-14,0.009,MEAGER CREEK,BC,50.38,-123.24,430.1,22.685895614204124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5715,50.3602,-122.9317,2004-08-17,0.009,MEAGER CREEK,BC,50.38,-123.24,430.1,21.96231560762806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5716,50.3953,-122.9243,2004-08-17,0.009,MEAGER CREEK,BC,50.38,-123.24,430.1,22.432568009031336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5717,50.3905,-122.9297,2004-08-17,0.009,MEAGER CREEK,BC,50.38,-123.24,430.1,22.01749448849822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5718,50.2481,-122.5926,2004-08-15,0.009,PEMBERTON MEADOWS,BC,50.27,-122.56,222.5,3.359561589917683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5719,49.759,-122.4026,2004-08-16,0.2,WHISTLER ROUNDHOUSE,BC,50.0404,-122.565,1835.0,33.36129236740348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5720,49.864,-122.2544,2004-08-14,0.2,WHISTLER ROUNDHOUSE,BC,50.0404,-122.565,1835.0,29.62189199870302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5721,49.8758,-122.3062,2004-08-14,0.15,WHISTLER ROUNDHOUSE,BC,50.0404,-122.565,1835.0,26.01722028158303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5722,50.3479,-122.9292,2004-08-14,0.009,MEAGER CREEK,BC,50.38,-123.24,430.1,22.31877373916433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5723,50.3706,-122.908,2004-08-18,0.009,MEAGER CREEK,BC,50.38,-123.24,430.1,23.55223452236997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5724,49.8698,-122.2505,2004-08-14,0.009,WHISTLER ROUNDHOUSE,BC,50.0404,-122.565,1835.0,29.41098184036372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5725,49.0788,-121.2548,2002-10-31,24.0,CHILLIWACK R CENTRE CRK,BC,49.06,-121.33,487.7,5.859848692469277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5726,49.7196,-120.9128,2000-08-03,413.0,BOSTON BAR ALPINE,BC,49.55,-121.27,213.0,31.876354334582917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5727,49.8123,-120.9789,2000-09-24,3.0,BOSTON BAR ALPINE,BC,49.55,-121.27,213.0,35.88463409339511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5728,50.1452,-121.5743,2003-04-14,0.009,LYTTON 2,BC,50.1525,-121.3628,174.0,15.082414116511227,BC,,,,,,14.0,4.0,1114745.2003.4.14,,,0.0,,,2003-04-14 00:00:00,,,,,,,,,,,2003.0,0.0,,,,0.0,0.0,1114745
5729,50.1333,-121.6937,2003-08-08,0.009,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,23.41063207883432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5730,50.1357,-121.7285,2003-08-08,0.1,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,25.45335597035516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5731,50.104,-121.6618,2003-08-08,0.009,LYTTON 2,BC,50.1525,-121.3628,174.0,21.971751654043747,BC,,,,,,8.0,8.0,1114745.2003.8.8,,,0.0,,,2003-08-08 00:00:00,,,,,,,,,,,2003.0,5.8,,,,5.8,0.0,1114745
5732,50.1461,-121.6546,2003-08-10,561.0,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,20.290217174258945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5733,50.1144,-121.675,2003-08-08,2525.0,LYTTON 2,BC,50.1525,-121.3628,174.0,22.63786398710976,BC,,,,,,8.0,8.0,1114745.2003.8.8,,,0.0,,,2003-08-08 00:00:00,,,,,,,,,,,2003.0,5.8,,,,5.8,0.0,1114745
5734,50.326,-122.0011,2003-08-20,2.0,BRIDGE RIVER,BC,50.44,-122.13,253.0,15.61762329770487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5735,50.0364,-121.533,2003-09-29,0.2,LYTTON A,BC,50.1328,-121.3455,224.9,17.131853549118105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5736,50.0027,-121.5102,2003-06-30,0.009,LYTTON A,BC,50.1328,-121.3455,224.9,18.6287077200012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5737,49.7114,-121.0243,2003-08-08,0.1,BOSTON BAR ALPINE,BC,49.55,-121.27,213.0,25.187990856493943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5738,49.545,-120.896,2003-08-08,0.1,BOSTON BAR,BC,49.52,-121.26,199.9,26.398984584501868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5739,49.8159,-121.06,2003-08-08,0.009,BOSTON BAR ALPINE,BC,49.55,-121.27,213.0,33.18238257330633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5740,49.9858,-121.7732,2003-08-08,0.009,LYTTON A,BC,50.1328,-121.3455,224.9,34.610310392390254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5741,49.9833,-121.7768,2003-08-09,0.1,LYTTON A,BC,50.1328,-121.3455,224.9,34.968778002201546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5742,50.0829,-121.7238,2003-08-07,0.009,LYTTON 2,BC,50.1525,-121.3628,174.0,26.86056739574273,BC,,,,,,7.0,8.0,1114745.2003.8.7,,,0.0,,,2003-08-07 00:00:00,,,,,,,,,,,2003.0,0.0,,,,0.0,0.0,1114745
5743,49.9205,-121.4185,2003-08-19,0.3,LYTTON A,BC,50.1328,-121.3455,224.9,24.160616136858916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5744,49.8548,-121.2381,2003-09-11,0.009,LYTTON A,BC,50.1328,-121.3455,224.9,31.83129640067432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5745,49.98,-121.5168,2003-09-21,0.5,LYTTON A,BC,50.1328,-121.3455,224.9,20.920896105965237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,50.0288,-121.53,2003-07-24,0.4,LYTTON A,BC,50.1328,-121.3455,224.9,17.511752652701674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,50.0538,-121.5431,2003-10-01,2.0,LYTTON A,BC,50.1328,-121.3455,224.9,16.598665188289775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,50.4979,-122.5718,2003-04-29,0.2,LAJOIE DAM,BC,50.5,-122.52,685.8,3.668955221362026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5749,50.0404,-121.569,2002-08-15,0.009,LYTTON A,BC,50.1328,-121.3455,224.9,18.957323543217854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,50.0078,-121.8462,2002-08-25,4.0,LYTTON 2,BC,50.1525,-121.3628,174.0,38.03739067961066,BC,,,,,,25.0,8.0,1114745.2002.8.25,,,0.0,,,2002-08-25 00:00:00,,,,,,,,,,,2002.0,0.0,,,,0.0,0.0,1114745
5751,50.507,-122.5287,2002-08-20,0.01,LAJOIE DAM,BC,50.5,-122.52,685.8,0.9915654377634788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,50.5432,-122.4676,2002-10-07,2.5,TYAUGHTON LAKE RESORT,BC,50.56,-122.47,1021.1,1.8745768441238124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753,50.4333,-122.3167,2002-10-10,10.0,MCGILLIVARY FALLS,BC,50.37,-122.26,419.0,8.099975094004158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,50.6774,-122.9806,2002-10-10,26.0,MEAGER CREEK,BC,50.38,-123.24,430.1,37.78872939687446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5755,49.7489,-120.9448,2004-08-04,0.1,BOSTON BAR ALPINE,BC,49.55,-121.27,213.0,32.18683307634595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756,49.6883,-120.9715,2004-08-18,0.009,BOSTON BAR ALPINE,BC,49.55,-121.27,213.0,26.420118925891977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5757,49.676,-120.9557,2004-08-18,0.009,BOSTON BAR ALPINE,BC,49.55,-121.27,213.0,26.611873992715804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5758,49.549,-120.8572,2004-08-19,0.2,BROOKMERE,BC,49.49,-120.52,972.0,25.194050662501155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,49.8723,-121.0772,2004-08-19,157.0,LYTTON A,BC,50.1328,-121.3455,224.9,34.71645582769352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,49.9023,-121.0917,2004-08-19,0.6,LYTTON A,BC,50.1328,-121.3455,224.9,31.37687994820104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5761,49.9627,-121.0753,2005-03-09,0.01,LYTTON A,BC,50.1328,-121.3455,224.9,27.00114172370529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762,50.1928,-121.5784,2004-04-01,3.5,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,13.072912816825744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763,50.1928,-121.5784,2004-04-03,19.0,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,13.072912816825744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5764,50.3437,-122.0137,2004-06-24,0.05,BRIDGE RIVER,BC,50.44,-122.13,253.0,13.505787171398008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5765,50.1135,-121.8572,2004-08-13,146.0,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,34.79205668733208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5766,50.3141,-121.9567,2004-08-14,0.009,BRIDGE RIVER,BC,50.44,-122.13,253.0,18.61643821427192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5767,50.2049,-122.1953,2004-08-14,0.009,PEMBERTON HATCHERY,BC,50.2,-122.33,256.0,9.596483280882849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5768,50.3324,-121.9332,2004-08-14,0.1,BRIDGE RIVER,BC,50.44,-122.13,253.0,18.36873179736241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5769,50.2075,-122.1725,2004-08-15,0.03,PEMBERTON HATCHERY,BC,50.2,-122.33,256.0,11.233409427192814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5770,50.1524,-122.1317,2004-08-18,0.3,PEMBERTON HATCHERY,BC,50.2,-122.33,256.0,15.0712820013303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5771,50.056,-120.6565,2000-07-04,0.1,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,11.48602704351478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5772,50.1209,-120.8069,2000-07-11,0.2,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,19.729569507375075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5773,49.6878,-120.558,2000-07-13,0.7,BROOKMERE,BC,49.49,-120.52,972.0,22.15035421371202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5774,50.0512,-120.2362,2000-07-20,0.4,DOUGLAS LAKE,BC,50.09534,-120.11588,808.0,9.884275182578596,BC,0.0,,,,,20.0,7.0,1122541.2000.7.20,,8.0,0.0,19.0,,2000-07-20 00:00:00,,,,1.0,,,,30.0,,,2000.0,0.6,,,,0.6,0.0,1122541
5775,49.4055,-120.1582,2000-07-22,0.1,BANKIER CHAIN LAKE,BC,49.42,-120.17,1020.0,1.8232258631142992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5776,49.359,-120.1712,2000-07-22,0.1,JELLICOE,BC,49.4022,-120.1958,929.0,5.119880202325289,BC,1.2,,,,,22.0,7.0,1123721.2000.7.22,,10.5,0.0,16.8,,2000-07-22 00:00:00,,,,0.0,,,,23.0,,,2000.0,2.8,,,,2.8,0.0,1123721
5777,49.3518,-120.139,2000-07-22,0.1,JELLICOE,BC,49.4022,-120.1958,929.0,6.9466751020643125,BC,1.2,,,,,22.0,7.0,1123721.2000.7.22,,10.5,0.0,16.8,,2000-07-22 00:00:00,,,,0.0,,,,23.0,,,2000.0,2.8,,,,2.8,0.0,1123721
5778,50.1441,-120.7873,2000-07-22,0.1,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,18.522988473329804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5779,50.0329,-120.6529,2000-07-27,0.1,MERRITT STP,BC,50.0651004,-120.4803005,609.0,12.825458257824351,BC,0.0,,,,,27.0,7.0,1125079.2000.7.27,,14.0,0.0,19.3,,2000-07-27 00:00:00,,,,1.3,,,,24.5,T,,2000.0,0.0,,T,,0.0,0.0,1125079
5780,50.1249,-121.034,2000-07-31,0.1,HIGHLAND VALLEY LORNEX,BC,50.28,-121.01,1268.0,17.319837514534832,BC,0.0,,,,,31.0,7.0,1123469.2000.7.31,,14.0,0.0,21.0,,2000-07-31 00:00:00,,,,3.0,,,,28.0,,,2000.0,0.0,,,,0.0,0.0,1123469
5781,50.0604,-120.8057,2000-08-04,0.1,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,20.742032015185927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5782,50.0911,-120.8384,2000-08-04,0.1,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,22.21392085731518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5783,50.0013,-120.7824,2000-08-03,0.1,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,22.320635382831156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5784,50.0902,-120.6478,2000-08-03,0.1,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,9.025489889272594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5785,50.0604,-120.8365,2000-08-04,0.2,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,22.833752271106366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5786,49.9523,-120.6129,2000-08-13,0.1,MERRITT STP,BC,50.0651004,-120.4803005,609.0,15.709964789782104,BC,2.2,,,,,13.0,8.0,1125079.2000.8.13,,8.0,0.0,15.8,,2000-08-13 00:00:00,,,,0.0,,,,23.5,,,2000.0,0.0,,,,0.0,0.0,1125079
5787,49.4737,-120.5618,2000-08-13,0.1,BROOKMERE,BC,49.49,-120.52,972.0,3.519689310766936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5788,50.1791,-120.8645,2000-08-16,0.1,HIGHLAND VALLEY LORNEX,BC,50.28,-121.01,1268.0,15.25467522892825,BC,4.5,,,,,16.0,8.0,1123469.2000.8.16,,5.0,0.0,13.5,,2000-08-16 00:00:00,,,,0.0,,,,22.0,,,2000.0,0.0,,,,0.0,0.0,1123469
5789,49.747,-120.238,2000-09-10,0.1,ELKHART LODGE HIGHWAY 97C,BC,49.56,-120.21,1615.0,20.8778042664454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5790,50.1784,-120.8635,2000-09-19,0.2,HIGHLAND VALLEY LORNEX,BC,50.28,-121.01,1268.0,15.36010341016571,BC,8.0,,,,,19.0,9.0,1123469.2000.9.19,,6.0,0.0,10.0,,2000-09-19 00:00:00,,,,0.0,,,,14.0,,,2000.0,0.0,,,,0.0,0.0,1123469
5791,49.8901,-120.506,2000-09-16,0.1,MERRITT STP,BC,50.0651004,-120.4803005,609.0,19.53346899720921,BC,0.0,,,,,16.0,9.0,1125079.2000.9.16,,9.0,0.0,18.5,,2000-09-16 00:00:00,,,,0.5,,,,28.0,,,2000.0,0.0,,,,0.0,0.0,1125079
5792,50.1695,-120.8603,2000-09-21,0.2,HIGHLAND VALLEY LORNEX,BC,50.28,-121.01,1268.0,16.249756207370257,BC,13.0,,,,,21.0,9.0,1123469.2000.9.21,,2.0,0.0,5.0,,2000-09-21 00:00:00,,,,0.0,,,,8.0,,,2000.0,0.0,,,,0.0,0.0,1123469
5793,49.4315,-120.4488,2000-10-01,0.1,BROOKMERE,BC,49.49,-120.52,972.0,8.288981337834256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5794,50.1752,-121.062,2000-10-05,1.2,HIGHLAND VALLEY LORNEX,BC,50.28,-121.01,1268.0,12.218556370399217,BC,15.5,,,,,5.0,10.0,1123469.2000.10.5,,-5.5,0.0,2.5,,2000-10-05 00:00:00,,,,0.0,,,,10.5,,,2000.0,0.0,,,,0.0,0.0,1123469
5795,49.8152,-120.3014,2000-10-08,35.0,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,25.507209008450715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5796,50.1302,-120.7549,2000-10-08,0.1,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,16.062768625112984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5797,49.3639,-120.1131,2000-10-12,0.1,OSPREY LAKE,BC,49.42,-120.11,1099.1,6.238149795649009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5798,50.5417,-119.8833,2000-07-20,0.1,KNOUFF LAKE 2,BC,50.57,-120.08,1112.5,14.238776340569457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5799,50.5006,-119.7765,2000-07-20,0.1,SUN PEAKS UPPER,BC,50.54075,-119.5506,2055.0,16.57246320341346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,50.3117,-119.3832,2000-07-22,0.1,WESTWOLD,BC,50.2808008,-119.4502003,609.0,5.866192078313092,BC,0.0,,,,,22.0,7.0,1168880.2000.7.22,,10.0,0.0,19.8,,2000-07-22 00:00:00,,,,1.8,,,,29.5,,,2000.0,13.6,,,,13.6,0.0,1168880
5801,50.3897,-119.8377,2000-08-02,0.1,MONTE CREEK WEST,BC,50.39,-120.01,363.0,12.207322104000472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5802,50.4453,-119.4831,2000-08-09,0.1,PRITCHARD,BC,50.41,-119.49,381.0,3.953012252663551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5803,50.4843,-119.6524,2000-08-09,1.5,PINANTAN LAKE,BC,50.4258,-119.5642,960.0,9.01120216164248,BC,0.0,,,,,9.0,8.0,1166JFR.2000.8.9,,9.0,0.0,18.3,,2000-08-09 00:00:00,,,,0.3,,,,27.5,,,2000.0,0.0,,,,0.0,0.0,1166JFR
5804,50.2734,-119.4723,2000-07-31,0.2,WESTWOLD,BC,50.2808008,-119.4502003,609.0,1.77188451667504,BC,0.0,,,,,31.0,7.0,1168880.2000.7.31,,10.0,0.0,23.3,,2000-07-31 00:00:00,,,,5.3,,,,36.5,,,2000.0,0.0,,,,0.0,0.0,1168880
5805,50.3246,-119.901,2000-09-22,0.3,MONTE CREEK WEST,BC,50.39,-120.01,363.0,10.608355348095674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5806,50.0312,-119.9362,2000-07-20,0.1,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,11.51662515502665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5807,50.4278,-119.9597,2003-08-14,0.5,MONTE CREEK WEST,BC,50.39,-120.01,363.0,5.507651353026618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5808,50.2769,-119.7527,2003-08-05,0.2,MONTE LAKE,BC,50.31,-119.51,683.4,17.618212749176028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5809,50.35,-120.0089,2003-10-10,0.3,MONTE CREEK WEST,BC,50.39,-120.01,363.0,4.445688262264582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5810,50.5472,-120.14,2003-04-23,0.1,VINSULLA,BC,50.56,-120.15,356.6,1.5879920056579937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5811,50.5971,-120.1821,2003-05-29,0.009,VINSULLA,BC,50.56,-120.15,356.6,4.704049364080385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5812,50.7308,-121.0718,2003-06-09,0.009,CACHE CREEK 16 MILE,BC,50.545402,-121.245503,515.1,23.96511707786552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5813,50.5362,-120.2201,2003-06-10,0.009,VINSULLA,BC,50.56,-120.15,356.6,5.61217818780204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5814,50.54,-120.185,2003-06-13,0.2,VINSULLA,BC,50.56,-120.15,356.6,3.323700424670592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5815,50.5573,-120.2906,2003-06-20,0.1,VINSULLA,BC,50.56,-120.15,356.6,9.930393639300584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5816,50.4843,-120.7942,2003-07-08,0.3,WALHACHIN,BC,50.46,-120.58,450.0,15.388270520007136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5817,50.4192,-120.3046,2003-07-13,0.009,TRANQUILLE,BC,50.43,-120.31,359.7,1.2595710935308018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5818,50.4344,-120.8763,2003-07-22,0.009,HIGHLAND VALLEY BCCL,BC,50.3,-121.0,1470.1,17.31882962588261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5819,50.6698,-120.9198,2003-08-08,0.2,CACHE CREEK 16 MILE,BC,50.545402,-121.245503,515.1,26.80850287256476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5820,50.555,-120.8725,2003-08-08,0.009,WALHACHIN,BC,50.46,-120.58,450.0,23.21147816377643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5821,50.5999,-120.9118,2003-08-08,0.009,CACHE CREEK 16 MILE,BC,50.545402,-121.245503,515.1,24.31741145424335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5822,50.5826,-120.8387,2003-08-08,0.009,WALHACHIN,BC,50.46,-120.58,450.0,22.796657861271747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5823,50.6702,-120.8525,2003-08-08,0.009,RED LAKE,BC,50.5606,-120.48,1162.0,28.951851452378463,BC,0.0,,,,,8.0,8.0,1166658.2003.8.8,,12.0,0.0,18.0,,2003-08-08 00:00:00,,,,0.0,,,,24.0,,,2003.0,0.0,,,,0.0,0.0,1166658
5824,50.2277,-120.4738,2004-03-23,3.0,MAMIT LAKE,BC,50.23,-120.48,1005.8,0.5094984798108978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5825,50.0735,-120.805,2004-03-22,3.0,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,20.273226350495275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5826,50.2304,-121.0938,2004-03-31,6.0,SPENCES BRIDGE NICOLA,BC,50.25186,-121.18528,235.0,6.925130207176601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5827,50.5821,-121.2226,2003-09-01,0.1,CACHE CREEK 16 MILE,BC,50.545402,-121.245503,515.1,4.386838755166462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5828,50.3519,-120.3743,2003-09-20,0.009,KAMLOOPS CHERRY CREEK 2,BC,50.39,-120.35,701.0,4.5707768844329735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5829,50.3519,-120.3743,2003-09-20,0.009,KAMLOOPS CHERRY CREEK 2,BC,50.39,-120.35,701.0,4.5707768844329735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5830,50.3519,-120.3743,2003-09-20,0.009,KAMLOOPS CHERRY CREEK 2,BC,50.39,-120.35,701.0,4.5707768844329735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5831,50.3519,-120.3743,2003-09-20,0.009,KAMLOOPS CHERRY CREEK 2,BC,50.39,-120.35,701.0,4.5707768844329735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5832,50.3519,-120.3743,2003-09-20,0.009,KAMLOOPS CHERRY CREEK 2,BC,50.39,-120.35,701.0,4.5707768844329735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
