agency,lat,lon,date,hectares,cause,response_type,biome,elevation
BC,51.992,-122.185,1958-05-13,0.2,H, ,Montane Cordillera,973.0
BC,51.626,-121.044,1958-03-01,0.1,H, ,Montane Cordillera,1119.0
BC,51.463,-121.341,1958-03-01,0.1,H, ,Montane Cordillera,1122.0
BC,51.655,-121.091,1958-03-01,0.1,H, ,Montane Cordillera,1044.0
BC,51.626,-121.138,1958-03-01,0.1,H, ,Montane Cordillera,1087.0
BC,51.626,-121.138,1958-03-01,0.1,H, ,Montane Cordillera,1087.0
BC,51.76,-121.232,1958-08-17,0.3,H, ,Montane Cordillera,1090.0
BC,51.655,-121.294,1958-08-13,0.1,H, ,Montane Cordillera,946.0
BC,52.126,-122.135,1958-08-20,0.4,H, ,Montane Cordillera,597.0
BC,52.242,-121.981,1958-05-01,0.1,H, ,Montane Cordillera,984.0
BC,51.655,-121.294,1958-08-20,0.1,H, ,Montane Cordillera,946.0
BC,51.155,-121.544,1958-08-22,6.4,H, ,Montane Cordillera,1163.0
BC,51.039,-121.482,1958-08-23,70.8,H, ,Montane Cordillera,1134.0
BC,52.126,-122.135,1958-08-25,0.1,H, ,Montane Cordillera,597.0
BC,52.126,-122.135,1958-08-24,0.1,H, ,Montane Cordillera,597.0
BC,51.655,-121.294,1958-08-22,0.1,H, ,Montane Cordillera,946.0
BC,51.097,-121.591,1958-08-31,0.1,H, ,Montane Cordillera,967.0
BC,51.184,-121.591,1958-09-10,0.1,L, ,Montane Cordillera,1156.0
BC,51.626,-121.294,1958-09-07,0.1,H, ,Montane Cordillera,977.0
BC,52.26,-122.24,1958-09-05,0.1,H, ,Montane Cordillera,708.0
BC,52.126,-121.99,1958-09-05,0.1,H, ,Montane Cordillera,887.0
BC,52.126,-122.135,1958-09-07,0.1,H, ,Montane Cordillera,597.0
BC,52.26,-122.683,1958-08-18,0.1,H, ,Montane Cordillera,1068.0
BC,52.213,-122.135,1958-09-08,0.1,H, ,Montane Cordillera,990.0
BC,52.347,-122.289,1958-09-13,0.1,L, ,Montane Cordillera,494.0
BC,52.126,-122.183,1958-09-27,0.1,H, ,Montane Cordillera,840.0
BC,52.242,-122.135,1958-08-18,0.1,H, ,Montane Cordillera,905.0
BC,52.126,-122.135,1958-10-05,0.1,H, ,Montane Cordillera,597.0
BC,52.126,-122.135,1958-08-05,0.1,H, ,Montane Cordillera,597.0
BC,52.376,-122.587,1955-05-15,91.0,H, ,Montane Cordillera,962.0
BC,52.184,-122.087,1955-03-01,0.1,H, ,Montane Cordillera,840.0
BC,51.289,-121.388,1956-05-03,3.6,H, ,Montane Cordillera,1083.0
BC,52.126,-121.981,1956-03-01,0.1,H, ,Montane Cordillera,891.0
BC,51.347,-121.138,1956-03-01,0.1,H, ,Montane Cordillera,1106.0
BC,51.184,-121.341,1956-05-09,101.9,H, ,Montane Cordillera,975.0
BC,51.684,-121.138,1956-05-17,0.1,H, ,Montane Cordillera,944.0
BC,51.626,-121.638,1956-05-18,113.3,H, ,Montane Cordillera,1193.0
BC,51.626,-121.138,1956-05-20,0.8,H, ,Montane Cordillera,1087.0
BC,51.405,-121.794,1956-05-19,182.1,H, ,Montane Cordillera,1111.0
BC,52.242,-122.231,1956-03-01,0.1,H, ,Montane Cordillera,844.0
BC,51.184,-121.341,1956-05-21,8.0,H, ,Montane Cordillera,975.0
BC,51.213,-121.294,1956-05-20,36.4,H, ,Montane Cordillera,1009.0
BC,52.068,-122.231,1956-05-21,303.5,H, ,Montane Cordillera,786.0
BC,52.184,-122.087,1955-03-01,0.4,H, ,Montane Cordillera,840.0
BC,51.684,-121.341,1955-05-16,0.2,H, ,Montane Cordillera,949.0
BC,51.068,-121.591,1955-05-14,0.1,H, ,Montane Cordillera,1010.0
BC,51.184,-121.388,1955-05-17,4.0,H, ,Montane Cordillera,804.0
BC,51.068,-121.544,1955-05-14,0.8,H, ,Montane Cordillera,1306.0
BC,51.847,-121.685,1955-03-01,0.1,H, ,Montane Cordillera,932.0
BC,51.655,-121.341,1955-06-09,0.1,H, ,Montane Cordillera,1005.0
BC,52.155,-122.183,1955-06-11,2.0,H, ,Montane Cordillera,611.0
BC,52.126,-122.087,1955-06-13,0.1,H, ,Montane Cordillera,672.0
BC,51.818,-121.388,1955-06-09,14.1,H, ,Montane Cordillera,930.0
BC,51.684,-121.091,1955-06-13,0.1,H, ,Montane Cordillera,1016.0
BC,52.126,-122.135,1955-10-12,4.0,H, ,Montane Cordillera,597.0
BC,51.434,-121.232,1955-06-22,0.2,L, ,Montane Cordillera,1099.0
BC,51.568,-121.091,1955-06-23,0.1,L, ,Montane Cordillera,1068.0
BC,51.213,-121.482,1955-06-22,0.1,L, ,Montane Cordillera,1070.0
BC,52.242,-122.135,1955-07-14,0.1,H, ,Montane Cordillera,905.0
BC,51.097,-121.591,1955-07-14,0.1,H, ,Montane Cordillera,967.0
BC,52.289,-122.183,1955-07-23,0.6,L, ,Montane Cordillera,644.0
BC,51.963,-121.794,1955-07-24,0.1,L, ,Montane Cordillera,798.0
BC,51.097,-121.544,1955-08-01,0.1,H, ,Montane Cordillera,946.0
BC,52.097,-122.135,1955-08-06,0.1,H, ,Montane Cordillera,833.0
BC,51.684,-121.185,1955-09-01,2.0,H, ,Montane Cordillera,930.0
BC,51.626,-121.341,1955-09-01,0.1,H, ,Montane Cordillera,1187.0
BC,51.097,-121.591,1955-09-05,0.2,H, ,Montane Cordillera,967.0
BC,51.097,-121.591,1955-09-02,0.1,H, ,Montane Cordillera,967.0
BC,51.597,-121.294,1955-09-02,0.1,H, ,Montane Cordillera,1156.0
BC,51.655,-121.997,1956-05-11,68.7,H, ,Montane Cordillera,1018.0
BC,52.126,-122.231,1956-05-24,10.5,H, ,Montane Cordillera,923.0
BC,52.126,-122.135,1956-05-27,0.1,H, ,Montane Cordillera,597.0
BC,51.992,-121.997,1956-05-29,7.2,H, ,Montane Cordillera,960.0
BC,52.01,-121.99,1956-05-01,0.1,H, ,Montane Cordillera,946.0
BC,51.963,-122.044,1956-05-01,0.1,H, ,Montane Cordillera,939.0
BC,52.126,-121.99,1956-05-01,0.1,H, ,Montane Cordillera,887.0
BC,52.213,-122.087,1956-05-21,0.1,H, ,Montane Cordillera,878.0
BC,52.26,-122.683,1956-05-27,4.0,H, ,Montane Cordillera,1068.0
BC,52.01,-122.183,1956-05-30,0.1,H, ,Montane Cordillera,895.0
BC,52.26,-122.087,1956-05-29,0.1,H, ,Montane Cordillera,712.0
BC,51.655,-121.294,1956-07-08,11.3,H, ,Montane Cordillera,946.0
BC,52.097,-122.135,1956-07-07,0.1,H, ,Montane Cordillera,833.0
BC,51.626,-121.138,1956-07-12,1.6,H, ,Montane Cordillera,1087.0
BC,51.992,-122.294,1956-06-14,0.1,H, ,Montane Cordillera,830.0
BC,51.213,-121.294,1956-07-15,0.1,L, ,Montane Cordillera,1009.0
BC,51.068,-121.544,1956-07-13,0.1,H, ,Montane Cordillera,1306.0
BC,52.376,-122.385,1956-07-12,0.1,H, ,Montane Cordillera,480.0
BC,51.492,-121.482,1956-07-13,0.7,H, ,Montane Cordillera,1155.0
BC,51.655,-121.294,1956-07-19,0.1,H, ,Montane Cordillera,946.0
BC,52.097,-122.135,1956-07-18,0.1,H, ,Montane Cordillera,833.0
BC,51.039,-121.388,1956-07-21,0.8,H, ,Montane Cordillera,917.0
BC,51.289,-121.294,1956-07-22,0.4,H, ,Montane Cordillera,1109.0
BC,51.097,-121.591,1956-07-22,1.2,H, ,Montane Cordillera,967.0
BC,51.963,-121.997,1956-07-20,0.1,H, ,Montane Cordillera,940.0
BC,51.76,-121.435,1955-09-05,0.1,H, ,Montane Cordillera,904.0
BC,51.184,-121.435,1955-09-11,2.0,H, ,Montane Cordillera,1071.0
BC,52.068,-122.087,1955-09-19,0.4,H, ,Montane Cordillera,874.0
BC,51.318,-121.435,1955-09-13,6.0,H, ,Montane Cordillera,1091.0
BC,51.742,-121.982,1955-09-14,0.1,H, ,Montane Cordillera,1093.0
BC,51.597,-121.294,1956-07-24,0.1,H, ,Montane Cordillera,1156.0
BC,51.463,-121.388,1956-07-23,0.1,H, ,Montane Cordillera,1156.0
BC,51.963,-122.185,1956-07-26,0.1,H, ,Montane Cordillera,1060.0
BC,51.76,-121.435,1956-07-26,0.1,H, ,Montane Cordillera,904.0
BC,52.01,-122.135,1956-07-30,0.1,H, ,Montane Cordillera,943.0
BC,52.26,-122.135,1956-07-29,0.1,H, ,Montane Cordillera,824.0
BC,51.597,-121.294,1956-07-30,0.4,H, ,Montane Cordillera,1156.0
BC,52.242,-122.231,1956-07-31,0.1,L, ,Montane Cordillera,844.0
BC,52.184,-122.183,1956-08-01,0.1,H, ,Montane Cordillera,963.0
BC,52.155,-122.183,1956-08-04,0.4,H, ,Montane Cordillera,611.0
BC,52.318,-122.231,1956-08-13,0.1,H, ,Montane Cordillera,893.0
BC,51.934,-122.138,1956-07-31,0.1,L, ,Montane Cordillera,1025.0
BC,51.097,-121.591,1956-08-17,0.1,H, ,Montane Cordillera,967.0
BC,51.184,-121.482,1956-08-19,2.0,H, ,Montane Cordillera,1076.0
BC,52.126,-122.135,1956-08-18,0.1,H, ,Montane Cordillera,597.0
BC,51.818,-121.232,1956-08-24,0.1,L, ,Montane Cordillera,955.0
BC,51.876,-121.638,1956-08-29,0.1,H, ,Montane Cordillera,892.0
BC,52.01,-122.087,1956-09-09,0.1,L, ,Montane Cordillera,892.0
BC,52.039,-122.24,1956-09-16,0.1,H, ,Montane Cordillera,735.0
BC,51.51,-121.232,1956-09-15,0.1,H, ,Montane Cordillera,1168.0
BC,52.039,-122.231,1956-09-18,212.4,H, ,Montane Cordillera,940.0
BC,52.155,-122.135,1956-09-29,0.1,H, ,Montane Cordillera,888.0
BC,51.847,-121.591,1956-10-07,2.0,H, ,Montane Cordillera,807.0
BC,51.097,-121.591,1956-10-09,0.1,H, ,Montane Cordillera,967.0
BC,52.068,-122.587,1961-07-16,0.1,L, ,Montane Cordillera,1129.0
BC,51.405,-121.388,1961-07-21,0.1,L, ,Montane Cordillera,1122.0
BC,51.51,-121.888,1961-07-15,0.4,L, ,Montane Cordillera,1121.0
BC,51.097,-121.591,1961-07-23,0.1,H, ,Montane Cordillera,967.0
BC,52.26,-122.481,1961-07-16,1.6,L, ,Montane Cordillera,934.0
BC,52.126,-122.183,1961-07-22,0.1,H, ,Montane Cordillera,840.0
BC,52.126,-122.135,1961-07-22,0.1,H, ,Montane Cordillera,597.0
BC,51.655,-121.232,1961-07-20,0.1,L, ,Montane Cordillera,934.0
BC,51.818,-121.794,1961-07-21,0.4,L, ,Montane Cordillera,1006.0
BC,51.818,-121.794,1961-07-22,6.0,L, ,Montane Cordillera,1006.0
BC,51.376,-121.388,1961-07-21,0.6,L, ,Montane Cordillera,1116.0
BC,52.213,-122.231,1961-07-25,0.1,L, ,Montane Cordillera,961.0
BC,51.568,-121.935,1961-07-24,0.1,H, ,Montane Cordillera,1071.0
BC,52.155,-122.183,1961-07-29,0.1,H, ,Montane Cordillera,611.0
BC,51.213,-121.388,1961-07-28,2.0,L, ,Montane Cordillera,1069.0
BC,52.097,-122.183,1961-07-30,0.1,H, ,Montane Cordillera,959.0
BC,52.126,-122.135,1961-08-03,0.1,H, ,Montane Cordillera,597.0
BC,52.097,-122.135,1961-08-02,0.1,H, ,Montane Cordillera,833.0
BC,52.097,-122.135,1961-08-03,0.1,H, ,Montane Cordillera,833.0
BC,52.318,-122.433,1961-08-03,8.0,L, ,Montane Cordillera,927.0
BC,52.068,-122.087,1961-08-05,95.1,H, ,Montane Cordillera,874.0
BC,52.155,-122.183,1961-08-05,34.8,H, ,Montane Cordillera,611.0
BC,52.097,-121.981,1961-08-06,0.4,H, ,Montane Cordillera,680.0
BC,51.876,-121.638,1961-08-05,8.9,H, ,Montane Cordillera,892.0
BC,52.097,-122.087,1961-08-07,0.4,H, ,Montane Cordillera,860.0
BC,52.213,-122.587,1961-07-31,141.6,L, ,Montane Cordillera,1003.0
BC,52.184,-122.587,1961-08-06,8.0,H, ,Montane Cordillera,1146.0
BC,51.713,-121.388,1961-08-08,2.0,H, ,Montane Cordillera,939.0
BC,51.492,-121.388,1961-08-02,0.1,H, ,Montane Cordillera,1178.0
BC,51.568,-121.138,1961-08-03,0.1,H, ,Montane Cordillera,1103.0
BC,51.626,-121.997,1961-07-28,2.8,H, ,Montane Cordillera,981.0
BC,51.213,-121.497,1961-08-08,0.2,H, ,Montane Cordillera,1069.0
BC,52.097,-122.087,1961-08-07,0.1,H, ,Montane Cordillera,860.0
BC,52.097,-121.981,1961-08-05,0.2,H, ,Montane Cordillera,680.0
BC,52.155,-122.183,1961-08-09,0.1,H, ,Montane Cordillera,611.0
BC,52.126,-121.99,1961-08-09,0.1,H, ,Montane Cordillera,887.0
BC,52.097,-122.135,1961-08-09,0.1,H, ,Montane Cordillera,833.0
BC,51.51,-121.388,1961-08-13,0.1,H, ,Montane Cordillera,1174.0
BC,52.097,-122.087,1961-08-10,0.1,H, ,Montane Cordillera,860.0
BC,52.155,-122.183,1961-08-12,0.1,H, ,Montane Cordillera,611.0
BC,52.126,-122.135,1961-08-13,0.1,H, ,Montane Cordillera,597.0
BC,51.01,-121.544,1961-08-13,0.1,H, ,Montane Cordillera,1030.0
BC,52.039,-121.885,1961-08-11,0.1,H, ,Montane Cordillera,755.0
BC,51.684,-121.232,1961-05-01,0.1,H, ,Montane Cordillera,979.0
BC,51.626,-121.294,1961-08-20,0.1,H, ,Montane Cordillera,977.0
BC,52.289,-122.337,1961-08-19,3.2,H, ,Montane Cordillera,887.0
BC,52.184,-122.635,1961-08-14,121.4,H, ,Montane Cordillera,1106.0
BC,51.51,-121.138,1961-08-21,0.4,H, ,Montane Cordillera,1214.0
BC,51.655,-121.232,1961-07-20,0.4,L, ,Montane Cordillera,934.0
BC,51.626,-121.294,1961-08-23,0.1,H, ,Montane Cordillera,977.0
BC,51.539,-121.044,1961-08-24,0.1,H, ,Montane Cordillera,1161.0
BC,52.097,-122.039,1961-08-25,0.1,L, ,Montane Cordillera,858.0
BC,52.155,-122.183,1961-08-28,0.6,H, ,Montane Cordillera,611.0
BC,52.318,-122.231,1961-08-28,0.1,H, ,Montane Cordillera,893.0
BC,51.713,-121.388,1961-08-29,0.1,H, ,Montane Cordillera,939.0
BC,51.684,-121.341,1961-09-06,0.1,H, ,Montane Cordillera,949.0
BC,51.655,-121.232,1961-09-05,0.1,H, ,Montane Cordillera,934.0
BC,51.405,-121.294,1961-07-08,0.1,H, ,Montane Cordillera,1085.0
BC,51.068,-121.591,1961-09-14,0.1,H, ,Montane Cordillera,1010.0
BC,51.376,-121.388,1961-09-26,0.1,H, ,Montane Cordillera,1116.0
BC,51.789,-117.685,1958-08-01,0.2,H, ,Montane Cordillera,784.0
BC,51.626,-117.341,1957-07-16,0.1,L, ,Montane Cordillera,1261.0
BC,51.789,-117.544,1957-06-06,0.1,L, ,Montane Cordillera,1491.0
BC,51.818,-117.482,1957-06-06,0.1,L, ,Montane Cordillera,1232.0
BC,52.242,-118.433,1956-07-10,12.1,L, ,Montane Cordillera,1664.0
BC,51.539,-116.888,1956-07-25,0.1,H, ,Montane Cordillera,1023.0
BC,51.963,-117.982,1955-06-23,0.1,L, ,Montane Cordillera,1287.0
BC,51.789,-117.341,1956-07-23,10.9,L, ,Montane Cordillera,921.0
BC,51.934,-117.935,1955-06-23,0.1,L, ,Montane Cordillera,1264.0
BC,51.568,-117.247,1955-07-15,0.1,L, ,Montane Cordillera,1066.0
BC,51.963,-118.044,1955-07-20,0.1,L, ,Montane Cordillera,753.0
BC,52.01,-118.135,1956-08-23,3.2,L, ,Montane Cordillera,1075.0
BC,52.01,-118.135,1956-08-23,0.1,L, ,Montane Cordillera,1075.0
BC,51.539,-117.091,1956-08-23,30.3,L, ,Montane Cordillera,1614.0
BC,51.963,-117.732,1955-09-01,52.6,L, ,Montane Cordillera,977.0
BC,51.789,-117.685,1961-05-27,0.1,H, ,Montane Cordillera,784.0
BC,51.905,-125.591,1955-09-07,0.1,L, ,Montane Cordillera,1907.0
BC,52.405,-125.683,1956-05-19,30.3,H, ,Montane Cordillera,852.0
BC,52.405,-125.683,1956-05-19,242.8,H, ,Montane Cordillera,852.0
BC,52.347,-125.981,1956-07-26,2.0,L, ,Montane Cordillera,1286.0
BC,52.097,-125.587,1956-08-10,2144.8,L, ,Montane Cordillera,1730.0
BC,50.597,-123.937,1958-07-07,465.3,L, ,Pacific Maritime,1139.0
BC,50.626,-124.187,1958-07-07,708.2,L, ,Pacific Maritime,295.0
BC,50.713,-123.937,1958-07-07,2.0,L, ,Pacific Maritime,2149.0
BC,52.405,-126.539,1957-04-20,176.0,H, ,Pacific Maritime,93.0
BC,52.376,-126.731,1957-05-01,0.1,H, ,Pacific Maritime,13.0
BC,52.01,-126.635,1957-05-09,0.1,H, ,Pacific Maritime,231.0
BC,50.713,-125.482,1956-08-07,2.4,H, ,Pacific Maritime,104.0
BC,50.318,-124.641,1956-08-01,0.4,L, ,Pacific Maritime,722.0
BC,52.097,-127.289,1957-07-10,0.1,L, ,Pacific Maritime,46.0
BC,50.51,-124.391,1956-08-29,0.1,L, ,Pacific Maritime,835.0
BC,51.434,-126.544,1957-04-20,4.0,H, ,Pacific Maritime,978.0
BC,52.434,-126.385,1956-05-24,26.2,H, ,Pacific Maritime,106.0
BC,52.376,-126.635,1956-07-13,0.1,H, ,Pacific Maritime,28.0
BC,52.213,-126.587,1956-07-30,0.1,L, ,Pacific Maritime,1571.0
BC,52.376,-126.433,1956-09-09,0.8,L, ,Pacific Maritime,581.0
BC,52.318,-126.731,1956-09-09,0.1,L, ,Pacific Maritime,1411.0
BC,52.405,-126.385,1956-09-09,0.1,L, ,Pacific Maritime,1406.0
BC,52.405,-126.385,1956-09-09,0.1,L, ,Pacific Maritime,1406.0
BC,51.934,-126.841,1957-05-07,16.1,H, ,Pacific Maritime,1256.0
BC,52.376,-126.731,1957-09-17,0.1,H, ,Pacific Maritime,13.0
BC,51.289,-124.888,1954-12-31,12.1,L, ,Pacific Maritime,689.0
BC,52.039,-127.337,1957-07-14,0.1,L, ,Pacific Maritime,1502.0
BC,52.376,-126.587,1955-08-26,0.1,H, ,Pacific Maritime,51.0
BC,52.434,-126.337,1955-09-13,0.1,H, ,Pacific Maritime,129.0
BC,52.376,-126.587,1955-09-16,0.1,H, ,Pacific Maritime,51.0
BC,50.905,-124.845,1961-07-16,1.6,L, ,Pacific Maritime,0.0
BC,51.597,-125.482,1961-07-16,3302.2,L, ,Pacific Maritime,1513.0
BC,50.376,-124.891,1961-07-26,1.6,L, ,Pacific Maritime,551.0
BC,50.76,-125.732,1961-07-31,2.0,L, ,Pacific Maritime,1355.0
BC,51.347,-125.638,1961-07-31,0.1,L, ,Pacific Maritime,575.0
BC,51.347,-125.638,1961-07-31,0.1,L, ,Pacific Maritime,575.0
BC,50.434,-118.595,1958-05-18,10.1,H, ,Montane Cordillera,1555.0
BC,51.01,-119.435,1958-05-20,0.1,H, ,Montane Cordillera,1162.0
BC,50.51,-118.937,1958-03-01,4.0,L, ,Montane Cordillera,922.0
BC,50.992,-118.641,1958-05-23,0.1,H, ,Montane Cordillera,396.0
BC,50.905,-118.732,1958-05-28,0.1,L, ,Montane Cordillera,1621.0
BC,50.289,-118.595,1958-05-29,0.1,L, ,Montane Cordillera,629.0
BC,50.847,-119.003,1955-05-01,0.1,H, ,Montane Cordillera,352.0
BC,50.905,-119.482,1955-05-08,0.1,H, ,Montane Cordillera,351.0
BC,50.876,-118.937,1955-05-02,0.1,H, ,Montane Cordillera,360.0
BC,50.876,-118.891,1955-05-15,0.1,H, ,Montane Cordillera,797.0
BC,50.847,-118.937,1955-03-01,0.1,H, ,Montane Cordillera,482.0
BC,50.818,-119.049,1955-06-08,0.8,H, ,Montane Cordillera,347.0
BC,50.876,-119.095,1955-06-12,0.1,L, ,Montane Cordillera,654.0
BC,50.934,-118.799,1955-06-14,0.1,H, ,Montane Cordillera,365.0
BC,50.992,-118.982,1956-06-01,0.1,L, ,Montane Cordillera,347.0
BC,50.847,-118.799,1956-05-31,0.1,L, ,Montane Cordillera,1537.0
BC,50.934,-118.845,1956-05-31,0.8,L, ,Montane Cordillera,1194.0
BC,50.992,-118.891,1956-06-01,0.6,L, ,Montane Cordillera,1827.0
BC,50.905,-118.937,1956-05-31,0.1,L, ,Montane Cordillera,932.0
BC,50.597,-118.687,1956-06-01,0.1,L, ,Montane Cordillera,608.0
BC,50.376,-118.732,1956-05-31,0.2,L, ,Montane Cordillera,653.0
BC,50.463,-118.732,1956-05-31,0.2,L, ,Montane Cordillera,394.0
BC,50.713,-118.687,1956-05-31,2.4,L, ,Montane Cordillera,1065.0
BC,50.539,-118.891,1956-05-31,0.1,L, ,Montane Cordillera,492.0
BC,50.684,-118.753,1956-05-31,0.1,L, ,Montane Cordillera,571.0
BC,50.539,-118.891,1956-05-31,0.1,L, ,Montane Cordillera,492.0
BC,50.51,-118.891,1956-07-02,0.1,L, ,Montane Cordillera,862.0
BC,50.992,-118.799,1956-07-02,0.1,L, ,Montane Cordillera,1372.0
BC,50.992,-118.845,1956-07-02,0.1,L, ,Montane Cordillera,1915.0
BC,51.376,-118.685,1955-06-12,0.1,L, ,Montane Cordillera,1207.0
BC,50.597,-119.049,1955-06-15,0.1,L, ,Montane Cordillera,1066.0
BC,51.01,-119.232,1955-07-18,0.1,L, ,Montane Cordillera,1182.0
BC,50.934,-118.732,1955-06-22,0.1,L, ,Montane Cordillera,941.0
BC,50.847,-119.095,1955-06-22,0.1,L, ,Montane Cordillera,826.0
BC,50.847,-118.845,1955-06-22,0.1,L, ,Montane Cordillera,1619.0
BC,50.905,-118.732,1955-06-22,0.1,L, ,Montane Cordillera,1621.0
BC,50.934,-119.641,1955-06-22,0.1,L, ,Montane Cordillera,446.0
BC,50.568,-119.049,1955-06-22,0.1,L, ,Montane Cordillera,528.0
BC,50.992,-119.687,1955-06-23,0.1,H, ,Montane Cordillera,818.0
BC,50.963,-118.937,1955-06-22,0.1,L, ,Montane Cordillera,1236.0
BC,50.434,-118.982,1955-06-22,0.1,L, ,Montane Cordillera,807.0
BC,50.905,-119.437,1956-07-15,0.1,L, ,Montane Cordillera,347.0
BC,50.818,-118.891,1956-07-20,0.1,L, ,Montane Cordillera,1515.0
BC,51.184,-119.497,1956-07-20,0.1,L, ,Montane Cordillera,1035.0
BC,51.039,-118.544,1956-07-20,0.1,L, ,Montane Cordillera,897.0
BC,51.01,-119.232,1956-07-22,15.3,H, ,Montane Cordillera,1182.0
BC,50.626,-118.732,1956-07-24,0.1,H, ,Montane Cordillera,517.0
BC,50.405,-118.982,1955-06-22,0.1,L, ,Montane Cordillera,1168.0
BC,50.434,-118.982,1955-06-22,0.1,L, ,Montane Cordillera,807.0
BC,50.51,-118.891,1955-07-11,0.1,L, ,Montane Cordillera,862.0
BC,50.51,-118.891,1955-07-10,0.1,L, ,Montane Cordillera,862.0
BC,50.818,-118.891,1955-07-14,0.1,L, ,Montane Cordillera,1515.0
BC,50.905,-118.732,1955-07-15,0.1,L, ,Montane Cordillera,1621.0
BC,50.905,-118.937,1955-07-14,0.1,L, ,Montane Cordillera,932.0
BC,50.876,-118.982,1955-07-14,0.1,L, ,Montane Cordillera,1215.0
BC,50.847,-118.687,1955-07-14,0.1,L, ,Montane Cordillera,1769.0
BC,51.155,-119.044,1955-07-14,0.1,L, ,Montane Cordillera,669.0
BC,51.963,-120.138,1956-07-20,0.1,L, ,Montane Cordillera,777.0
BC,51.963,-120.138,1956-07-20,2.0,L, ,Montane Cordillera,777.0
BC,51.905,-120.138,1956-07-20,2.0,L, ,Montane Cordillera,686.0
BC,51.51,-119.185,1956-07-20,364.2,L, ,Montane Cordillera,1202.0
BC,50.876,-119.187,1956-07-22,0.1,L, ,Montane Cordillera,1152.0
BC,50.51,-118.982,1956-07-27,0.1,H, ,Montane Cordillera,634.0
BC,52.097,-119.183,1956-07-27,0.1,L, ,Montane Cordillera,1614.0
BC,50.847,-118.937,1956-07-31,0.1,H, ,Montane Cordillera,482.0
BC,50.934,-118.845,1956-08-01,0.1,L, ,Montane Cordillera,1194.0
BC,50.876,-118.799,1956-08-01,0.1,L, ,Montane Cordillera,646.0
BC,50.655,-118.232,1956-07-31,0.1,L, ,Montane Cordillera,1753.0
BC,50.347,-118.753,1956-08-01,0.4,L, ,Montane Cordillera,787.0
BC,50.539,-118.845,1956-08-01,1.7,L, ,Montane Cordillera,743.0
BC,50.539,-118.845,1956-08-01,0.1,L, ,Montane Cordillera,743.0
BC,50.51,-118.982,1956-08-01,0.1,L, ,Montane Cordillera,634.0
BC,50.818,-119.049,1956-08-02,0.1,H, ,Montane Cordillera,347.0
BC,50.539,-118.845,1956-08-01,0.1,L, ,Montane Cordillera,743.0
BC,50.963,-119.482,1955-07-14,0.1,L, ,Montane Cordillera,1004.0
BC,51.01,-119.247,1955-07-14,0.1,L, ,Montane Cordillera,1310.0
BC,50.818,-118.687,1955-07-15,0.1,L, ,Montane Cordillera,1963.0
BC,50.713,-118.891,1955-07-15,0.1,L, ,Montane Cordillera,1983.0
BC,50.51,-118.982,1955-07-15,0.2,L, ,Montane Cordillera,634.0
BC,50.568,-118.799,1955-07-17,0.1,L, ,Montane Cordillera,872.0
BC,50.463,-118.732,1955-07-16,0.1,L, ,Montane Cordillera,394.0
BC,50.568,-118.845,1955-07-10,0.1,L, ,Montane Cordillera,729.0
BC,50.626,-118.753,1955-07-17,0.1,L, ,Montane Cordillera,532.0
BC,50.51,-118.891,1955-07-16,0.1,L, ,Montane Cordillera,862.0
BC,51.068,-119.294,1955-07-21,0.1,L, ,Montane Cordillera,1331.0
BC,50.492,-119.003,1955-07-23,0.1,L, ,Montane Cordillera,799.0
BC,50.655,-118.891,1955-07-23,0.1,L, ,Montane Cordillera,1624.0
BC,50.51,-118.982,1955-07-23,0.1,L, ,Montane Cordillera,634.0
BC,50.905,-118.982,1955-07-23,0.1,L, ,Montane Cordillera,1471.0
BC,52.26,-120.183,1956-08-01,0.1,L, ,Montane Cordillera,910.0
BC,50.934,-119.187,1956-08-15,0.2,L, ,Montane Cordillera,427.0
BC,52.097,-119.337,1956-08-19,0.1,H, ,Montane Cordillera,775.0
BC,50.568,-118.799,1956-08-15,0.1,L, ,Montane Cordillera,872.0
BC,50.568,-118.641,1956-08-01,0.1,L, ,Montane Cordillera,1597.0
BC,51.155,-119.794,1956-08-24,0.1,L, ,Montane Cordillera,1467.0
BC,51.01,-118.794,1956-08-25,0.6,L, ,Montane Cordillera,1305.0
BC,51.01,-118.794,1956-08-25,0.1,L, ,Montane Cordillera,1305.0
BC,51.905,-119.888,1956-08-24,0.1,L, ,Montane Cordillera,1850.0
BC,51.905,-119.935,1956-08-23,0.1,L, ,Montane Cordillera,1823.0
BC,51.905,-120.138,1956-08-24,0.1,L, ,Montane Cordillera,686.0
BC,50.51,-118.982,1956-08-23,1.0,L, ,Montane Cordillera,634.0
BC,50.597,-118.732,1956-08-24,0.1,L, ,Montane Cordillera,394.0
BC,50.905,-119.232,1955-07-22,0.1,L, ,Montane Cordillera,781.0
BC,50.876,-119.232,1955-07-22,0.1,L, ,Montane Cordillera,673.0
BC,50.376,-118.549,1955-07-14,0.8,L, ,Montane Cordillera,909.0
BC,50.597,-118.891,1955-07-25,0.1,L, ,Montane Cordillera,833.0
BC,51.876,-119.185,1955-07-25,0.1,L, ,Montane Cordillera,1476.0
BC,51.847,-119.138,1955-07-25,0.1,L, ,Montane Cordillera,733.0
BC,51.847,-119.138,1955-07-25,0.1,L, ,Montane Cordillera,733.0
BC,51.492,-119.294,1955-07-25,0.1,L, ,Montane Cordillera,1166.0
